1,10570505,294053760
2,5202136,294053760
3,3563430,294053760
4,2925202,294053760
5,2650654,294053760
6,2195485,294053760
7,2065392,294053760
8,1923115,294053760
9,1918080,294053760
10,1964038,294053760
11,1893989,294053760
12,1922901,294053760
13,1902141,294053760
14,1872973,294053760
15,1868083,294053760
16,1899642,294053760
17,1852898,294053760
18,1850047,294053760
20,1813108,294053760
21,1818037,294053760
22,1803367,294053760
24,1795487,294053760
26,1801473,294053760
27,1795308,294053760
28,1804080,294053760
30,1781042,294053760
32,1805449,294053760
33,1792370,294053760
34,1799011,294053760
35,1798470,294053760
36,1787148,294053760
39,1786291,294053760
40,1787188,294053760
42,1799277,294053760
44,1786640,294053760
45,1791364,294053760
48,1792848,294053760
51,1776858,294053760
52,1797787,294053760
54,1783612,294053760
55,1788839,294053760
56,1791434,294053760
60,1780052,294053760
63,1786733,294053760
64,1781410,294053760
65,1782123,294053760
66,1786372,294053760
68,1785680,294053760
70,1783467,294053760
72,1786570,294053760
77,1786813,294053760
78,1781162,294053760
80,1785714,294053760
84,1791191,294053760
85,1917441,294053760
88,1920238,294053760
90,1914667,294053760
91,1920468,294053760
96,1914906,294053760
99,1916865,294053760
102,1915724,294053760
104,1912329,294053760
105,1915262,294053760
108,1910462,294053760
110,1920530,294053760
112,1909449,294053760
117,1914490,294053760
119,1914445,294053760
120,1917180,294053760
126,1911865,294053760
128,1910313,294053760
130,1880375,294053760
132,1856597,294053760
135,1818422,294053760
136,1814191,294053760
140,1815437,294053760
143,1816834,294053760
144,1812802,294053760
153,1815010,294053760
154,1815578,294053760
156,1815760,294053760
160,1813668,294053760
165,1815015,294053760
168,1816828,294053760
170,1820965,294053760
176,1815458,294053760
180,1829194,294053760
182,1825832,294053760
187,1826305,294053760
189,1825616,294053760
192,1826273,294053760
195,1815167,294053760
198,1821009,294053760
204,1826327,294053760
208,1825631,294053760
210,1827064,294053760
216,1828071,294053760
220,1826578,294053760
221,1829146,294053760
224,1829919,294053760
231,1824794,294053760
234,1826703,294053760
238,1827467,294053760
240,1823569,294053760
252,1826389,294053760
255,1827818,294053760
260,1828338,294053760
264,1826986,294053760
270,1827284,294053760
272,1823699,294053760
273,1823943,294053760
280,1860680,294053760
286,1873411,294053760
288,1923413,294053760
297,1921580,294053760
306,1918108,294053760
308,1919992,294053760
312,1915656,294053760
315,1915419,294053760
320,1911724,294053760
330,1913686,294053760
336,1914222,294053760
340,1914043,294053760
351,1915839,294053760
352,1916347,294053760
357,1913469,294053760
360,1916182,294053760
364,1909976,294053760
374,1892653,294053760
378,1866326,294053760
384,1827334,294053760
385,1816632,294053760
390,1779694,294053760
396,1782261,294053760
408,1780683,294053760
416,1780955,294053760
420,1782066,294053760
429,1784347,294053760
432,1809116,294053760
440,1823069,294053760
442,1865352,294053760
448,1879539,294053760
455,1918462,294053760
459,1917007,294053760
462,1920481,294053760
468,1917748,294053760
476,1917111,294053760
480,1916904,294053760
495,1918376,294053760
504,1915403,294053760
510,1916643,294053760
520,1912848,294053760
528,1916229,294053760
540,1914058,294053760
544,1914651,294053760
546,1916596,294053760
560,1916768,294053760
561,1919708,294053760
572,1915909,294053760
576,1919249,294053760
585,1864398,294053760
594,1850029,294053760
595,1820693,294053760
612,1808144,294053760
616,1786552,294053760
624,1782206,294053760
630,1784186,294053760
640,1780486,294053760
660,1782827,294053760
663,1787969,294053760
672,1822214,294053760
680,1844788,294053760
693,1871322,294053760
702,1868118,294053760
704,1867187,294053760
714,1871492,294053760
715,1869878,294053760
720,1873833,294053760
728,1873007,294053760
748,1871766,294053760
756,1873135,294053760
765,1870174,294053760
770,1873182,294053760
780,1872331,294053760
792,1874280,294053760
816,1868702,294053760
819,1872939,294053760
832,1868129,294053760
840,1871270,294053760
858,1870869,294053760
864,1872426,294053760
880,1873880,294053760
884,1870812,294053760
896,1873242,294053760
910,1874546,294053760
918,1874250,294053760
924,1872853,294053760
935,1874537,294053760
936,1873557,294053760
945,1871793,294053760
952,1872262,294053760
960,1872346,294053760
990,1873885,294053760
1001,1875882,294053760
1008,1872024,294053760
1020,1874253,294053760
1040,1873490,294053760
1056,1878500,294053760
1071,1878476,294053760
1080,1877200,294053760
1088,1879466,294053760
1092,1881034,294053760
1105,1880721,294053760
1120,1882123,294053760
1122,1883275,294053760
1144,1881650,294053760
1152,1883219,294053760
1155,1881597,294053760
1170,1882758,294053760
1188,1883620,294053760
1190,1879176,294053760
1224,1884897,294053760
1232,1888321,294053760
1248,1881061,294053760
1260,1884416,294053760
1287,1884074,294053760
1309,1888461,294053760
1320,1886279,294053760
1326,1882789,294053760
1344,1882770,294053760
1360,1885823,294053760
1365,1881111,294053760
1386,1877996,294053760
1404,1885724,294053760
1408,1876456,294053760
1428,1885499,294053760
1430,1889488,294053760
1440,1888353,294053760
1456,1888696,294053760
1485,1889958,294053760
1496,1891783,294053760
1512,1887424,294053760
1530,1884337,294053760
1540,1887621,294053760
1547,1887906,294053760
1560,1884113,294053760
1584,1885779,294053760
1632,1890626,294053760
1638,1874135,294053760
1664,1894892,294053760
1680,1890086,294053760
1683,1885471,294053760
1716,1889980,294053760
1728,1887734,294053760
1755,1889980,294053760
1760,1890414,294053760
1768,1893404,294053760
1785,1893472,294053760
1820,1892661,294053760
1836,1894218,294053760
1848,1891502,294053760
1870,1890131,294053760
1872,1888978,294053760
1890,1894184,294053760
1904,1891790,294053760
1920,1886235,294053760
1980,1893939,294053760
1989,1894354,294053760
2002,1892216,294053760
2016,1892025,294053760
2040,1886304,294053760
2079,1887081,294053760
2080,1894191,294053760
2112,1890589,294053760
2142,1894305,294053760
2145,1877279,294053760
2160,1893020,294053760
2176,1897455,294053760
2184,1891711,294053760
2210,1896942,294053760
2240,1898009,294053760
2244,1891017,294053760
2288,1898957,294053760
2295,1902279,294053760
2310,1898905,294053760
2340,1898098,294053760
2376,1900544,294053760
2380,1895242,294053760
2431,1904030,294053760
2448,1905358,294053760
2457,1902939,294053760
2464,1906401,294053760
2496,1903105,294053760
2520,1905366,294053760
2574,1904952,294053760
2618,1907575,294053760
2640,1908661,294053760
2652,1912235,294053760
2688,1901012,294053760
2720,1909040,294053760
2730,1909387,294053760
2772,1909639,294053760
2805,1908684,294053760
2808,1910126,294053760
2856,1909584,294053760
2860,1909554,294053760
2880,1907018,294053760
2912,1911315,294053760
2970,1911285,294053760
2992,1915085,294053760
3003,1912463,294053760
3024,1911961,294053760
3060,1909628,294053760
3080,1912537,294053760
3094,1912299,294053760
3120,1912057,294053760
3168,1916333,294053760
3213,1913941,294053760
3264,1912241,294053760
3276,1912316,294053760
3315,1913360,294053760
3360,1913258,294053760
3366,1913275,294053760
3432,1920746,294053760
3456,1916932,294053760
3465,1920028,294053760
3510,1910981,294053760
3520,1923382,294053760
3536,1952925,294053760
3570,1923189,294053760
3640,1937838,294053760
3672,1929038,294053760
3696,1938881,294053760
3740,1933161,294053760
3744,1936856,294053760
3780,1926447,294053760
3808,1939298,294053760
3861,1934653,294053760
3927,1937652,294053760
3960,1939604,294053760
3978,1936561,294053760
4004,1939993,294053760
4032,1929500,294053760
4080,1938950,294053760
4095,1940100,294053760
4158,1948784,294053760
4160,1940830,294053760
4224,1930430,294053760
4284,1947580,294053760
4290,1943383,294053760
4320,1947257,294053760
4368,1950812,294053760
4420,1953655,294053760
4480,1949635,294053760
4488,1955918,294053760
4576,1960962,294053760
4590,1944522,294053760
4620,1960838,294053760
4641,1960002,294053760
4680,1951824,294053760
4752,1957595,294053760
4760,1957994,294053760
4862,1965292,294053760
4896,1957199,294053760
4914,1970849,294053760
4928,1964798,294053760
4992,1967330,294053760
5005,1972550,294053760
5040,1970360,294053760
5049,1971156,294053760
5148,1977316,294053760
5236,1967117,294053760
5280,1974247,294053760
5304,1973996,294053760
5355,1974811,294053760
5440,1980544,294053760
5460,1977939,294053760
5544,1979720,294053760
5610,1978265,294053760
5616,1980945,294053760
5712,1974001,294053760
5720,1979792,294053760
5760,1982106,294053760
5824,1983365,294053760
5940,1985952,294053760
5967,1989986,294053760
5984,1993425,294053760
6006,1989834,294053760
6048,1985053,294053760
6120,1986530,294053760
6160,1983190,294053760
6188,1991596,294053760
6240,1989385,294053760
6336,1990545,294053760
6426,1989282,294053760
6435,1994859,294053760
6528,1992397,294053760
6545,1992860,294053760
6552,1990835,294053760
6630,1994196,294053760
6720,1984699,294053760
6732,2002463,294053760
6864,1996272,294053760
6930,2001108,294053760
7020,1999630,294053760
7040,2002363,294053760
7072,1998277,294053760
7140,2005493,294053760
7280,2009535,294053760
7293,2007391,294053760
7344,2004901,294053760
7392,2005345,294053760
7480,2007261,294053760
7488,2011501,294053760
7560,2013521,294053760
7616,2008326,294053760
7722,2017035,294053760
7735,2013184,294053760
7854,2018103,294053760
7920,2018824,294053760
7956,2017238,294053760
8008,2018854,294053760
8064,2021453,294053760
8160,2015491,294053760
8190,2014289,294053760
8316,2020936,294053760
8320,2026159,294053760
8415,2026549,294053760
8568,2025008,294053760
8580,2029300,294053760
8640,2024606,294053760
