1,10069,277200
2,5367,277200
3,3568,277200
4,2958,277200
5,3032,277200
6,2589,277200
7,2279,277200
8,2967,277200
9,2635,277200
10,2419,277200
11,2303,277200
12,2545,277200
14,2713,277200
15,2463,277200
16,2531,277200
18,2350,277200
20,2257,277200
21,2223,277200
22,2140,277200
24,2902,277200
25,2429,277200
28,2375,277200
30,2333,277200
33,2210,277200
35,2516,277200
36,2571,277200
40,2333,277200
42,2351,277200
44,2672,277200
45,2566,277200
48,2855,277200
50,2730,277200
55,2990,277200
56,2583,277200
60,2613,277200
63,2711,277200
66,2453,277200
70,2947,277200
72,2885,277200
75,2788,277200
77,2468,277200
80,2627,277200
84,2389,277200
88,2575,277200
90,2796,277200
99,2611,277200
100,2472,277200
105,2575,277200
110,2845,277200
112,3106,277200
120,2955,277200
126,3010,277200
132,3003,277200
140,3311,277200
144,3177,277200
150,3175,277200
154,3204,277200
165,3286,277200
168,3477,277200
175,3904,277200
176,3846,277200
180,3702,277200
198,4229,277200
200,4219,277200
210,4537,277200
220,5039,277200
225,4326,277200
231,4395,277200
240,4670,277200
252,5002,277200
264,5123,277200
275,5231,277200
280,5320,277200
300,5927,277200
308,5844,277200
315,6141,277200
330,6746,277200
336,6576,277200
350,7399,277200
360,7043,277200
385,7033,277200
396,7211,277200
400,6966,277200
420,7422,277200
440,7544,277200
450,7797,277200
462,7754,277200
495,8298,277200
504,8769,277200
525,8975,277200
528,9172,277200
550,10212,277200
560,11190,277200
600,10960,277200
616,11560,277200
630,11639,277200
660,12276,277200
693,13858,277200
700,13684,277200
720,14975,277200
770,15373,277200
792,14825,277200
825,15632,277200
840,15733,277200
880,16918,277200
900,17647,277200
924,16949,277200
990,18505,277200
1008,19458,277200
1050,19549,277200
1100,20368,277200
1155,21848,277200
1200,21204,277200
1232,21903,277200
1260,22283,277200
1320,23286,277200
1386,24286,277200
1400,24607,277200
1540,33116,277200
1575,28545,277200
1584,27772,277200
1650,28679,277200
1680,29304,277200
1800,30579,277200
1848,32321,277200
1925,32627,277200
1980,33832,277200
2100,35839,277200
2200,37983,277200
2310,39279,277200
2475,42282,277200
2520,43123,277200
2640,45161,277200
2772,47489,277200
2800,47774,277200
3080,53772,277200
3150,53410,277200
3300,57065,277200
3465,58887,277200
3600,62007,277200
3696,63427,277200
3850,65884,277200
3960,76012,277200
4200,73034,277200
4400,75796,277200
4620,79046,277200
4950,85929,277200
5040,87399,277200
5544,96437,277200
5775,101883,277200
6160,108374,277200
6300,111605,277200
6600,117501,277200
6930,129669,277200
7700,139718,277200
7920,144347,277200
8400,155899,277200
9240,168374,277200
9900,183837,277200
11088,201947,277200
11550,210373,277200
12600,231479,277200
13200,243778,277200
13860,254487,277200
15400,288145,277200
17325,318839,277200
18480,345085,277200
19800,368155,277200
23100,427338,277200
25200,472489,277200
27720,516446,277200
30800,570052,277200
